   2.2937757e+00   3.5241392e-02  -1.0500000e-02   1.1900000e-02   2.5060000e-01   1.2010813e-04
   2.3134854e+00   3.6775156e-02  -1.1200000e-02   1.2200000e-02   2.5060000e-01   1.3421237e-04
   4.5471927e-01   2.2251635e-02   9.0000000e-03   4.4000000e-03   2.5060000e-01   2.5572265e-04
   8.1871916e-01   1.8858589e-02   5.8000000e-03   6.2000000e-03   2.5060000e-01   1.7724628e-04
   1.2230293e+00   1.8901699e-02   2.9000000e-03   8.0000000e-03   2.5060000e-01   1.3569303e-04
   3.2473908e+00   2.5239145e-02   1.1300000e-02  -1.2000000e-03   2.5060000e-01   3.0117008e-04
   2.6872906e+00   4.2498095e-02  -1.7200000e-02   8.4000000e-03   2.5060000e-01   1.1411767e-04
   1.3097677e+00   3.3566508e-02   3.9000000e-03   1.4600000e-02   2.5050000e-01   2.5717502e-04
   5.9625422e+00   6.3365956e-02  -2.7100000e-02  -9.0000000e-03   2.5050000e-01   2.5780484e-04
   5.2213935e+00   6.7836817e-02  -1.4900000e-02  -2.6700000e-02   2.5050000e-01   5.1871869e-04
   1.0615680e-01   2.7255475e-02   1.2200000e-02   1.3000000e-03   2.5050000e-01   2.5241549e-04
   5.6074960e+00   7.3073041e-02  -2.5700000e-02  -2.0600000e-02   2.5040000e-01   4.2615914e-04
   1.0129657e+00   3.0640284e-02   7.3000000e-03   1.1700000e-02   2.5040000e-01   1.6035951e-04
   8.7157275e-02   4.5936304e-02   2.0600000e-02   1.8000000e-03   2.5030000e-01   5.0804432e-04
   3.0806513e+00   6.5606681e-02  -2.9500000e-02   1.8000000e-03   2.5030000e-01   1.3163962e-04
   6.6306133e-01   3.8624214e-02   1.3700000e-02   1.0700000e-02   2.5030000e-01   2.9115571e-04
   2.7332577e+00   5.9273389e-02  -2.4500000e-02   1.0600000e-02   2.5030000e-01   8.1699723e-05
   5.9687953e+00   6.6755848e-02  -2.8600000e-02  -9.3000000e-03   2.5030000e-01   1.2924595e-04
   3.1021865e+00   6.1990838e-02  -2.7900000e-02   1.1000000e-03   2.5030000e-01   5.2068893e-05
   3.7318994e+00   5.3477894e-02   2.0000000e-02  -1.3400000e-02   2.5020000e-01   4.9452934e-04
   5.6045228e+00   7.0722248e-02  -2.4800000e-02  -2.0000000e-02   2.5020000e-01   1.6756857e-04
   4.8321569e+00   7.8019159e-02  -4.2000000e-03  -3.4900000e-02   2.5010000e-01   5.9988858e-04
   3.4257266e+00   5.2314225e-02   2.2600000e-02  -6.6000000e-03   2.5010000e-01   4.4401293e-04
   2.3829261e+00   5.8768873e-02  -1.9200000e-02   1.8200000e-02   2.5010000e-01  -4.1614741e-06
   3.8789996e-01   4.4656766e-02   1.8600000e-02   7.6000000e-03   2.5010000e-01   2.7457959e-04
   3.7519879e+00   5.5040930e-02   2.0300000e-02  -1.4200000e-02   2.5010000e-01   4.3405245e-04
   7.5487330e-01   4.1198254e-02   1.3500000e-02   1.2700000e-02   2.5010000e-01   1.4328156e-04
   4.8480584e+00   7.0588430e-02  -4.3000000e-03  -3.1500000e-02   2.5010000e-01   3.6501056e-04
   3.3546551e+00   4.7294252e-02   2.0800000e-02  -4.5000000e-03   2.5010000e-01   3.1024438e-04
   3.9762799e-01   4.8217347e-02   2.0000000e-02   8.4000000e-03   2.5000000e-01   2.7697167e-04
   1.0295020e+00   4.3577720e-02   1.0100000e-02   1.6800002e-02   2.5000000e-01   4.8821903e-05
   5.2178841e+00   8.0675253e-02  -1.7600000e-02  -3.1800000e-02   2.5000000e-01   3.7655049e-04
   2.3642372e+00   5.8606100e-02  -1.8800000e-02   1.8500000e-02   2.5000000e-01  -1.0030277e-04
   6.2979662e-02   4.9441692e-02   2.2200000e-02   1.4000000e-03   2.5000000e-01   3.0905693e-04
   1.3021690e+00   4.1045941e-02   4.9000000e-03   1.7800000e-02   2.5000000e-01  -8.5019268e-05
   2.7380577e+00   6.4491877e-02  -2.6700000e-02   1.1400000e-02   2.5000000e-01  -1.0797445e-04
   1.3577526e+00   5.5727975e-02   5.3000000e-03   2.4500000e-02   2.4980000e-01   7.2751755e-05
   5.9532382e+00   8.5670752e-02  -3.6500000e-02  -1.2500000e-02   2.4970000e-01   2.5467170e-05
   1.0318198e+00   5.2861796e-02   1.2200000e-02   2.0400000e-02   2.4970000e-01   3.3584566e-06
   5.5968001e+00   9.5270113e-02  -3.3200000e-02  -2.7200000e-02   2.4960000e-01   3.0574870e-04
   2.7509856e+00   8.1684580e-02  -3.4000000e-02   1.4000000e-02   2.4960000e-01  -5.7161569e-05
   5.2245102e+00   9.0172177e-02  -1.9900000e-02  -3.5400000e-02   2.4960000e-01   2.8439391e-04
   5.9535609e+00   8.9183149e-02  -3.8000000e-02  -1.3000000e-02   2.4960000e-01   3.5333807e-05
   3.1037320e+00   8.8023515e-02  -3.9600000e-02   1.5000000e-03   2.4950000e-01  -7.1045612e-05
   6.8676097e-01   6.0689640e-02   2.1100000e-02   1.7300000e-02   2.4950000e-01   1.4303197e-04
   3.1152135e+00   8.4232053e-02  -3.7900000e-02   1.0000000e-03   2.4950000e-01  -1.9138175e-04
   5.5498505e-02   6.8160054e-02   3.0600000e-02   1.7000000e-03   2.4940000e-01   3.5076174e-04
   3.4473220e+00   7.4606539e-02   3.2000000e-02  -1.0100000e-02   2.4940000e-01   5.2637666e-04
   3.7951288e+00   7.5327811e-02   2.6900000e-02  -2.0600000e-02   2.4940000e-01   4.1261745e-04
   5.5924189e+00   9.3076585e-02  -3.2300000e-02  -2.6700000e-02   2.4940000e-01   2.9129077e-05
   3.7393510e+00   7.5862855e-02   2.8200000e-02  -1.9200000e-02   2.4930000e-01   3.5982040e-04
   2.4067351e+00   8.0902772e-02  -2.7000000e-02   2.4400000e-02   2.4930000e-01  -2.1622876e-04
   2.3911996e+00   8.0849231e-02  -2.6600000e-02   2.4800000e-02   2.4930000e-01  -2.0933429e-04
   4.8586794e+00   9.2965079e-02  -6.1000000e-03  -4.1400000e-02   2.4930000e-01   3.0998808e-04
   1.3258177e+00   6.3299795e-02   6.9000000e-03   2.7600000e-02   2.4930000e-01  -1.8277637e-04
   3.3974489e+00   6.9436906e-02   3.0200000e-02  -7.9000000e-03   2.4930000e-01   2.3791704e-04
   4.8483169e+00   9.9980436e-02  -6.1000000e-03  -4.4600000e-02   2.4920000e-01   5.0024811e-04
   1.0268966e+00   6.5792937e-02   1.5300000e-02   2.5300000e-02   2.4920000e-01  -7.5332547e-05
   7.2081150e-01   6.3393001e-02   2.1400000e-02   1.8800000e-02   2.4920000e-01  -6.9558334e-05
   2.7468016e+00   8.6692364e-02  -3.6000002e-02   1.5000000e-02   2.4920000e-01  -2.9872861e-04
   3.6762653e-01   7.0583913e-02   2.9600000e-02   1.1400000e-02   2.4910000e-01   1.5438723e-04
   3.7865109e-01   6.6829385e-02   2.7900000e-02   1.1100000e-02   2.4910000e-01   7.5418038e-06
   5.2088117e+00   1.0305963e-01  -2.2100000e-02  -4.0800000e-02   2.4910000e-01   2.8098669e-04
   4.0350757e-02   7.1707925e-02   3.2200000e-02   1.3000000e-03   2.4910000e-01   1.8786833e-04
   1.3638879e+00   7.7995977e-02   7.2000000e-03   3.4300002e-02   2.4890000e-01  -7.9843002e-05
   5.9549413e+00   1.0819916e-01  -4.6100000e-02  -1.5700000e-02   2.4880000e-01  -7.4158654e-05
   1.0197227e+00   7.5256543e-02   1.7700000e-02   2.8800000e-02   2.4880000e-01  -1.1774485e-04
   2.7575078e+00   1.0383985e-01  -4.3300000e-02   1.7500000e-02   2.4860000e-01  -2.7933052e-04
   5.2219812e+00   1.1250853e-01  -2.4700000e-02  -4.4200000e-02   2.4860000e-01   1.7730408e-04
   5.9494328e+00   1.1125063e-01  -4.7300000e-02  -1.6400000e-02   2.4860000e-01  -1.4823520e-04
   3.1153890e+00   1.1029324e-01  -4.9600000e-02   1.3000000e-03   2.4850000e-01  -2.5351446e-04
   6.9989287e-01   8.2969753e-02   2.8500000e-02   2.4000000e-02   2.4850000e-01   2.1079386e-05
   3.1186322e+00   1.0653364e-01  -4.7900000e-02   1.1000000e-03   2.4850000e-01  -4.0936798e-04
   5.1551336e-02   9.0731642e-02   4.0700000e-02   2.1000000e-03   2.4840000e-01   3.3263758e-04
   5.5928022e+00   1.1759190e-01  -4.0800000e-02  -3.3700000e-02   2.4840000e-01   1.0305002e-05
   5.5906698e+00   1.1522244e-01  -3.9900000e-02  -3.3100000e-02   2.4840000e-01  -9.6224045e-05
   1.3473197e+00   8.5414366e-02   8.5000000e-03   3.7400000e-02   2.4840000e-01  -2.7126066e-04
   3.7769084e+00   9.7894291e-02   3.5400000e-02  -2.6100000e-02   2.4830000e-01   3.1123006e-04
   2.4018944e+00   1.0331691e-01  -3.4300002e-02   3.1300000e-02   2.4830000e-01  -3.8396649e-04
   2.3851940e+00   1.0309662e-01  -3.3700000e-02   3.1800000e-02   2.4830000e-01  -3.8143030e-04
   3.8010377e+00   9.7726442e-02   3.4700000e-02  -2.6900000e-02   2.4830000e-01   2.8790087e-04
   3.4332829e+00   9.1369937e-02   3.9300000e-02  -1.1800000e-02   2.4830000e-01   1.6863296e-04
   3.4662460e+00   9.7019807e-02   4.1300000e-02  -1.3900000e-02   2.4820000e-01   3.3258738e-04
   4.8597505e+00   1.1509434e-01  -7.6000000e-03  -5.1200000e-02   2.4820000e-01   1.7173063e-04
   2.7554153e+00   1.0926361e-01  -4.5500000e-02   1.8500000e-02   2.4820000e-01  -4.5437538e-04
   1.0234445e+00   8.8196366e-02   2.0600000e-02   3.3800001e-02   2.4810000e-01  -2.6997303e-04
   3.7772989e-01   8.9406709e-02   3.7300000e-02   1.4800000e-02   2.4810000e-01  -2.0881798e-05
   6.8609487e-01   8.5828772e-02   2.9800000e-02   2.4400000e-02   2.4810000e-01  -2.4683445e-04
   4.8602001e+00   1.2228055e-01  -8.1000000e-03  -5.4400000e-02   2.4800000e-01   3.3247559e-04
   3.6045559e-01   9.2860150e-02   3.9000000e-02   1.4700000e-02   2.4800000e-01   4.9376618e-05
   2.6060449e-02   9.4047210e-02   4.2200000e-02   1.1000000e-03   2.4800000e-01   9.0699505e-05
   5.2117357e+00   1.2535602e-01  -2.7000000e-02  -4.9500000e-02   2.4790000e-01   9.8774813e-05
   1.3673033e+00   1.0032197e-01   9.1000000e-03   4.4100000e-02   2.4780000e-01  -2.0840425e-04
   5.9533487e+00   1.3044943e-01  -5.5500000e-02  -1.9000000e-02   2.4760000e-01  -2.6040850e-04
   1.0213822e+00   9.7764119e-02   2.2900000e-02   3.7400000e-02   2.4760000e-01  -3.1462230e-04
   2.7646834e+00   1.2635024e-01  -5.2800000e-02   2.0900000e-02   2.4750000e-01  -3.6476356e-04
   5.9435231e+00   1.3348430e-01  -5.6600000e-02  -2.0000000e-02   2.4750000e-01  -2.0351712e-04
   3.1243232e+00   1.2882085e-01  -5.7900000e-02   1.0000000e-03   2.4750000e-01  -4.0458751e-04
   3.1214611e+00   1.3259595e-01  -5.9600000e-02   1.2000000e-03   2.4740000e-01  -3.1038857e-04
   6.9853024e-01   1.0539898e-01   3.6200000e-02   3.0400000e-02   2.4730000e-01  -6.8722338e-05
   5.2270279e+00   1.3466936e-01  -2.9800000e-02  -5.2700000e-02   2.4730000e-01  -2.1787103e-05
   2.3975761e+00   1.2556633e-01  -4.1500000e-02   3.8200000e-02   2.4730000e-01  -3.3300653e-04
   5.5980151e+00   1.3986672e-01  -4.8700000e-02  -3.9800000e-02   2.4720000e-01  -6.6734249e-05
   2.4037776e+00   1.2578443e-01  -4.1800000e-02   3.8000000e-02   2.4720000e-01  -4.2766711e-04
   1.3664987e+00   1.0770854e-01   9.8000000e-03   4.7300000e-02   2.4720000e-01  -4.3798371e-04
   3.9505128e-02   1.1289693e-01   5.0600000e-02   2.0000000e-03   2.4710000e-01   2.1488685e-04
   5.5847234e+00   1.3769905e-01  -4.7400000e-02  -3.9800000e-02   2.4710000e-01  -2.8197597e-04
   2.7673715e+00   1.3153408e-01  -5.5000000e-02   2.1600000e-02   2.4710000e-01  -5.0080983e-04
   3.4704269e+00   1.1942371e-01   5.0700000e-02  -1.7300000e-02   2.4690000e-01   2.6589084e-04
   1.0321087e+00   1.1045227e-01   2.5400000e-02   4.2500000e-02   2.4690000e-01  -3.5590724e-04
   3.7954791e+00   1.2020219e-01   4.2800000e-02  -3.2800000e-02   2.4690000e-01   9.7475573e-05
   3.7966089e+00   1.2002703e-01   4.2700000e-02  -3.2800000e-02   2.4690000e-01   8.6256652e-05
   6.8601987e-01   1.0813293e-01   3.7500000e-02   3.0700000e-02   2.4690000e-01  -3.1502040e-04
   4.8604772e+00   1.3727990e-01  -9.1000000e-03  -6.1000000e-02   2.4690000e-01   5.5772203e-05
   2.0558522e+00   1.2568176e-01  -2.6300000e-02   4.9900000e-02   2.4690000e-01  -4.1011514e-04
   3.4503247e+00   1.1377046e-01   4.8600000e-02  -1.5500000e-02   2.4690000e-01  -5.8803824e-05
   3.7605867e-01   1.1178106e-01   4.6600000e-02   1.8400000e-02   2.4680000e-01  -1.3490209e-04
   4.8669105e+00   1.4458784e-01  -1.0000000e-02  -6.4200000e-02   2.4670000e-01   2.9005599e-04
   4.1607340e+00   1.3262281e-01   3.1200000e-02  -5.0700000e-02   2.4670000e-01   3.1855484e-04
   3.6035797e-01   1.1515544e-01   4.8300000e-02   1.8200000e-02   2.4670000e-01  -3.4584708e-05
   1.3409158e-02   1.1645880e-01   5.2200000e-02   7.0000000e-04   2.4670000e-01   1.8524724e-05
   2.0568860e+00   1.2879781e-01  -2.7000000e-02   5.1100000e-02   2.4670000e-01  -4.3912475e-04
   1.3694792e+00   1.2271256e-01   1.1000000e-02   5.3900000e-02   2.4650000e-01  -3.1144597e-04
   5.2158266e+00   1.4762609e-01  -3.2000000e-02  -5.8100000e-02   2.4650000e-01  -6.4427237e-05
   2.0598930e+00   1.3707267e-01  -2.8900000e-02   5.4300000e-02   2.4640000e-01  -2.6231039e-04
   5.9540684e+00   1.5285947e-01  -6.5000000e-02  -2.2200000e-02   2.4630000e-01  -3.1411391e-04
   1.0322889e+00   1.2012684e-01   2.7600000e-02   4.6200000e-02   2.4630000e-01  -4.0147411e-04
   2.7635835e+00   1.4903025e-01  -6.2200000e-02   2.4700000e-02   2.4620000e-01  -4.0815482e-04
   3.1257666e+00   1.5472862e-01  -6.9500000e-02   1.1000000e-03   2.4610000e-01  -3.5443386e-04
   5.9374683e+00   1.5566902e-01  -6.5800000e-02  -2.3700000e-02   2.4610000e-01  -3.4071593e-04
   3.1283191e+00   1.5099633e-01  -6.7800000e-02   9.0000000e-04   2.4610000e-01  -5.8536263e-04
   4.1444282e+00   1.3884974e-01   3.3500000e-02  -5.2500000e-02   2.4610000e-01   1.2693302e-04
   2.4190784e+00   1.4791576e-01  -4.9800000e-02   4.3900000e-02   2.4600000e-01  -3.7935665e-04
   2.4116930e+00   1.4769647e-01  -4.9400000e-02   4.4200000e-02   2.4600000e-01  -3.8568561e-04
   1.3754223e+00   1.2993793e-01   1.1300000e-02   5.7100000e-02   2.4590000e-01  -4.8393241e-04
   6.9384342e-01   1.2781387e-01   4.4000000e-02   3.6600000e-02   2.4580000e-01  -2.3559085e-04
   5.5833477e+00   1.6207167e-01  -5.5700000e-02  -4.6900000e-02   2.4580000e-01  -1.1572751e-04
   5.2267866e+00   1.5706247e-01  -3.4700000e-02  -6.1400000e-02   2.4580000e-01  -1.8282958e-04
   2.7731727e+00   1.5402160e-01  -6.4500000e-02   2.4900000e-02   2.4580000e-01  -5.0894470e-04
   3.2991326e-02   1.3534817e-01   6.0600000e-02   2.0000000e-03   2.4570000e-01   2.3539287e-04
   5.5843553e+00   1.6025761e-01  -5.5100000e-02  -4.6300000e-02   2.4570000e-01  -3.3722169e-04
   1.0401804e+00   1.3286066e-01   3.0100000e-02   5.1300000e-02   2.4550000e-01  -4.1396732e-04
   6.9079093e-01   1.3044637e-01   4.5000000e-02   3.7200000e-02   2.4550000e-01  -3.6427857e-04
   3.4550446e+00   1.3615342e-01   5.8000000e-02  -1.8800000e-02   2.4550000e-01  -6.0090319e-05
   3.4673312e+00   1.4161747e-01   6.0100000e-02  -2.0300000e-02   2.4540000e-01   2.1056775e-04
   3.7184055e-01   1.3404226e-01   5.5900000e-02   2.1800000e-02   2.4540000e-01  -1.3405835e-04
   3.8035986e+00   1.4235558e-01   5.0300000e-02  -3.9200000e-02   2.4540000e-01  -1.7037430e-06
   4.8651444e+00   1.5962785e-01  -1.0900000e-02  -7.0800000e-02   2.4540000e-01  -3.4202932e-05
   2.0674353e+00   1.5119465e-01  -3.2300000e-02   5.9600000e-02   2.4540000e-01  -3.8558488e-04
   4.1689635e+00   1.5270591e-01   3.5400000e-02  -5.8600000e-02   2.4530000e-01   2.3681942e-04
   3.5515714e-01   1.3747101e-01   5.7700000e-02   2.1400000e-02   2.4530000e-01   4.1748536e-06
   3.8029099e+00   1.4287004e-01   5.0500000e-02  -3.9300000e-02   2.4530000e-01  -6.6450456e-05
   1.3706809e+00   1.4489459e-01   1.2900000e-02   6.3600000e-02   2.4520000e-01  -2.0417608e-04
   1.6101668e-02   1.3875318e-01   6.2100000e-02   1.0000000e-03   2.4520000e-01  -3.6561425e-05
   4.8720468e+00   1.6677951e-01  -1.1900000e-02  -7.3900000e-02   2.4510000e-01   1.6015253e-04
   2.0682445e+00   1.5938903e-01  -3.4100000e-02   6.2800000e-02   2.4500000e-01  -2.2984997e-04
   5.2282804e+00   1.6980679e-01  -3.7600000e-02  -6.6300000e-02   2.4500000e-01  -1.2044924e-04
   5.9473512e+00   1.7502124e-01  -7.4200000e-02  -2.5900000e-02   2.4490000e-01  -2.5799897e-04
   1.0467864e+00   1.4250925e-01   3.1900000e-02   5.5200000e-02   2.4480000e-01  -4.7128287e-04
   3.1338708e+00   1.7312115e-01  -7.7700000e-02   6.0000000e-04   2.4480000e-01  -4.4659159e-04
   2.7642294e+00   1.7119650e-01  -7.1400000e-02   2.8300000e-02   2.4470000e-01  -4.5895329e-04
   5.9373001e+00   1.7802971e-01  -7.5200000e-02  -2.7100000e-02   2.4470000e-01  -2.4219564e-04
   3.1239622e+00   1.7693096e-01  -7.9400000e-02   1.4000000e-03   2.4460000e-01  -3.7167856e-04
   7.0007258e-01   1.5024816e-01   5.1400000e-02   4.3300000e-02   2.4440000e-01  -8.1189376e-05
   2.4136451e+00   1.7032143e-01  -5.7000000e-02   5.0800000e-02   2.4440000e-01  -4.7505426e-04
   2.4137517e+00   1.7001252e-01  -5.6900000e-02   5.0700000e-02   2.4440000e-01  -4.9770049e-04
   1.3771461e+00   1.5215214e-01   1.3100000e-02   6.6800000e-02   2.4440000e-01  -5.0680778e-04
   5.2289120e+00   1.7917552e-01  -3.9700000e-02  -6.9900000e-02   2.4430000e-01  -1.4074009e-04
   4.1493812e+00   1.6111322e-01   3.8500000e-02  -6.1000000e-02   2.4430000e-01  -1.3504814e-04
   2.7714218e+00   1.7626722e-01  -7.3700000e-02   2.8600000e-02   2.4430000e-01  -5.0302054e-04
   5.5842662e+00   1.8426902e-01  -6.3300000e-02  -5.3200000e-02   2.4410000e-01  -2.5354997e-04
   5.5843756e+00   1.8225997e-01  -6.2600000e-02  -5.2600000e-02   2.4410000e-01  -4.0680066e-04
   2.8401452e-02   1.5747268e-01   7.0400000e-02   2.0000000e-03   2.4400000e-01   1.5171086e-04
   1.0375390e+00   1.5530172e-01   3.5300000e-02   5.9800000e-02   2.4400000e-01  -3.3906690e-04
   6.9005403e-01   1.5289746e-01   5.2700000e-02   4.3500000e-02   2.4390000e-01  -3.8118322e-04
   3.6245205e-01   1.5647722e-01   6.5400000e-02   2.4800000e-02   2.4380000e-01  -9.9978421e-05
   2.0690123e+00   1.7336298e-01  -3.7100000e-02   6.8200000e-02   2.4380000e-01  -4.1845651e-04
   3.4663617e+00   1.6396389e-01   6.9500000e-02  -2.3400000e-02   2.4370000e-01   1.8394160e-04
   3.5533651e-01   1.6009104e-01   6.7100000e-02   2.4900000e-02   2.4370000e-01   8.6924097e-05
   3.8125176e+00   1.6469759e-01   5.7700000e-02  -4.5800000e-02   2.4370000e-01  -7.2443750e-05
   4.8688633e+00   1.8183300e-01  -1.2700000e-02  -8.0500000e-02   2.4370000e-01  -1.1332204e-04
   3.4553220e+00   1.5875545e-01   6.7500000e-02  -2.1900000e-02   2.4370000e-01  -2.2301270e-04
   3.8127365e+00   1.6504260e-01   5.7800000e-02  -4.5900000e-02   2.4360000e-01  -1.4665034e-04
   1.2499349e-02   1.6108207e-01   7.2000002e-02   9.0000000e-04   2.4360000e-01   2.9640896e-05
   1.3786391e+00   1.6742810e-01   1.4300000e-02   7.3500000e-02   2.4350000e-01  -2.6165141e-04
   4.1640818e+00   1.7487144e-01   4.0800000e-02  -6.6800000e-02   2.4350000e-01   1.1400474e-04
   4.8759855e+00   1.8901003e-01  -1.3800000e-02  -8.3600000e-02   2.4340000e-01   1.5418107e-04
   2.0724004e+00   1.8160403e-01  -3.9100000e-02   7.1300000e-02   2.4330000e-01  -2.8193930e-04
   5.2394600e+00   1.9199408e-01  -4.3300000e-02  -7.4400000e-02   2.4330000e-01  -1.5772362e-04
   5.9410732e+00   1.9735797e-01  -8.3400000e-02  -2.9700000e-02   2.4320000e-01  -2.6847429e-04
   1.0396919e+00   1.6482966e-01   3.7300000e-02   6.3500000e-02   2.4320000e-01  -4.0728651e-04
   3.1347513e+00   1.9560113e-01  -8.7700000e-02   6.0000000e-04   2.4310000e-01  -4.6066209e-04
   3.1270685e+00   1.9957092e-01  -8.9500000e-02   1.3000000e-03   2.4300000e-01  -2.3156933e-04
   2.7677186e+00   1.9367322e-01  -8.0800000e-02   3.1700000e-02   2.4300000e-01  -4.6759039e-04
   5.9388875e+00   2.0013272e-01  -8.4500000e-02  -3.0300000e-02   2.4300000e-01  -2.4228972e-04
   1.3824548e+00   1.7449491e-01   1.4600000e-02   7.6600000e-02   2.4280000e-01  -4.0451541e-04
   2.4177436e+00   1.9254305e-01  -6.4600000e-02   5.7100000e-02   2.4270000e-01  -4.7166584e-04
   2.4162047e+00   1.9221681e-01  -6.4400000e-02   5.7100000e-02   2.4270000e-01  -4.9682841e-04
   7.0637339e-01   1.7249474e-01   5.8600000e-02   5.0000000e-02   2.4260000e-01  -1.2397579e-04
   4.1636085e+00   1.8352353e-01   4.2800000e-02  -7.0000000e-02   2.4250000e-01  -1.7831971e-04
   2.7707014e+00   1.9833713e-01  -8.2800000e-02   3.2200000e-02   2.4250000e-01  -5.9301984e-04
   5.5874684e+00   2.0434161e-01  -7.0300000e-02  -5.8700000e-02   2.4240000e-01  -3.5344122e-04
   5.5880322e+00   2.0655271e-01  -7.1100000e-02  -5.9300000e-02   2.4230000e-01  -2.6429397e-04
   5.2315351e+00   2.0159097e-01  -4.4800000e-02  -7.8400000e-02   2.4230000e-01  -3.6085619e-04
   2.4901452e-02   1.7987258e-01   8.0300000e-02   2.0000000e-03   2.4220000e-01   2.0882001e-04
   1.0405430e+00   1.7759922e-01   4.0100000e-02   6.8400000e-02   2.4220000e-01  -3.6053951e-04
