 1.00000000e+00 2.30293933e-02 1.97664191e-01 3.42279145e+01
 2.00000000e+00 2.53969562e-04 4.38082349e-02 4.60561054e-01
 3.00000000e+00 1.11694357e-04 1.23328101e-02 3.02531376e-01
 4.00000000e+00 1.34546997e-04 3.42581444e-03 3.20795436e-01
 5.00000000e+00 1.25524963e-04 3.51746192e-03 3.26048168e-01
 6.00000000e+00 1.26181078e-04 3.51061034e-03 3.07588896e-01
 7.00000000e+00 1.25919361e-04 3.50769629e-03 3.07530365e-01
