 -5.71520000e-01 -9.00000000e-05 1.80000000e-04
 -5.60420000e-01 -1.10000000e-04 6.71000000e-03
 -5.49040000e-01 -9.00000000e-05 1.27800000e-02
 -5.38030000e-01 -2.40000000e-04 1.95200000e-02
 -5.26890000e-01 -2.60000000e-04 2.54800000e-02
 -5.16040000e-01 -9.00000000e-05 3.22900000e-02
 -5.04760000e-01 1.50000000e-04 3.87900000e-02
 -4.93280000e-01 2.30000000e-04 4.50900000e-02
 -4.82270000e-01 -3.00000000e-05 5.13000000e-02
 -4.71250000e-01 -1.70000000e-04 5.78700000e-02
 -4.60270000e-01 -1.00000000e-05 6.43300000e-02
 -4.49160000e-01 -3.40000000e-04 7.03700000e-02
 -4.37950000e-01 -1.60000000e-04 7.71700000e-02
 -4.26770000e-01 2.30000000e-04 8.35900000e-02
 -4.15640000e-01 -1.20000000e-04 9.01100000e-02
 -4.04690000e-01 -2.10000000e-04 9.62700000e-02
 -3.93420000e-01 -1.20000000e-04 1.03040000e-01
 -3.81950000e-01 -2.40000000e-04 1.09350000e-01
 -3.71560000e-01 -2.20000000e-04 1.15590000e-01
 -3.59930000e-01 -8.00000000e-05 1.21860000e-01
 -3.49040000e-01 -4.00000000e-04 1.28440000e-01
 -3.37860000e-01 -1.10000000e-04 1.34920000e-01
 -3.26750000e-01 -1.00000000e-04 1.41210000e-01
 -3.15670000e-01 4.70000000e-04 1.47830000e-01
 -3.04810000e-01 -3.00000000e-05 1.54430000e-01
 -2.93090000e-01 1.40000000e-04 1.60480000e-01
 -2.82290000e-01 -1.00000000e-05 1.66830000e-01
 -2.71150000e-01 -1.80000000e-04 1.73470000e-01
 -2.60040000e-01 -8.00000000e-05 1.79450000e-01
 -2.48780000e-01 1.50000000e-04 1.86120000e-01
 -2.37690000e-01 -2.60000000e-04 1.92150000e-01
 -2.26610000e-01 2.00000000e-05 1.99000000e-01
 -2.15410000e-01 2.70000000e-04 2.05220000e-01
 -2.04190000e-01 1.90000000e-04 2.11100000e-01
 -1.92890000e-01 2.80000000e-04 2.17000000e-01
 -1.80720000e-01 1.30000000e-04 2.21940000e-01
 -1.69470000e-01 4.00000000e-04 2.27010000e-01
 -1.57390000e-01 1.70000000e-04 2.32200000e-01
 -1.44990000e-01 4.00000000e-05 2.36200000e-01
 -1.33050000e-01 1.00000000e-05 2.40400000e-01
 -1.20640000e-01 4.00000000e-05 2.43900000e-01
 -1.08680000e-01 1.10000000e-04 2.47290000e-01
 -9.55000000e-02 2.70000000e-04 2.49840000e-01
 -8.30500000e-02 4.40000000e-04 2.52420000e-01
 -7.02800000e-02 -2.90000000e-04 2.55140000e-01
 -5.75100000e-02 -0.00000000e+00 2.56680000e-01
 -4.44600000e-02 -1.00000000e-04 2.58290000e-01
 -3.15800000e-02 -1.40000000e-04 2.58860000e-01
 -1.93900000e-02 2.70000000e-04 2.59660000e-01
 -6.63000000e-03 3.00000000e-05 2.60480000e-01
 6.27000000e-03 -1.00000000e-04 2.60230000e-01
 1.93200000e-02 -1.30000000e-04 2.60110000e-01
 3.19300000e-02 2.00000000e-05 2.59070000e-01
 4.47400000e-02 -4.50000000e-04 2.57750000e-01
 5.76700000e-02 1.50000000e-04 2.56880000e-01
 7.03600000e-02 4.50000000e-04 2.54750000e-01
 8.29500000e-02 0.00000000e+00 2.52560000e-01
 9.53700000e-02 1.20000000e-04 2.50020000e-01
 1.08490000e-01 -1.00000000e-05 2.47250000e-01
 1.20540000e-01 -3.50000000e-04 2.43850000e-01
 1.32890000e-01 -2.20000000e-04 2.40370000e-01
 1.45070000e-01 2.50000000e-04 2.36360000e-01
 1.57500000e-01 -8.00000000e-05 2.31610000e-01
 1.69250000e-01 -2.90000000e-04 2.27340000e-01
 1.80980000e-01 7.00000000e-05 2.22100000e-01
 1.92600000e-01 -8.00000000e-05 2.17160000e-01
 2.04110000e-01 1.70000000e-04 2.11190000e-01
 2.15670000e-01 -2.60000000e-04 2.05330000e-01
 2.26940000e-01 2.90000000e-04 1.99130000e-01
 2.37800000e-01 3.10000000e-04 1.92900000e-01
 2.49020000e-01 -1.20000000e-04 1.86510000e-01
 2.59910000e-01 3.80000000e-04 1.79780000e-01
 2.71040000e-01 1.00000000e-05 1.73130000e-01
 2.81810000e-01 -4.00000000e-05 1.66660000e-01
 2.93460000e-01 -4.40000000e-04 1.60530000e-01
 3.04360000e-01 0.00000000e+00 1.54250000e-01
 3.15580000e-01 -3.00000000e-05 1.47610000e-01
 3.26480000e-01 -2.90000000e-04 1.41320000e-01
 3.37770000e-01 2.90000000e-04 1.35000000e-01
 3.48820000e-01 -6.00000000e-05 1.28230000e-01
 3.59960000e-01 7.00000000e-05 1.21720000e-01
 3.71170000e-01 -5.00000000e-04 1.15400000e-01
 3.82370000e-01 5.00000000e-05 1.09220000e-01
 3.93330000e-01 4.00000000e-05 1.02620000e-01
 4.04690000e-01 1.70000000e-04 9.63000000e-02
 4.15470000e-01 4.00000000e-05 8.96900000e-02
 4.26760000e-01 2.00000000e-05 8.36800000e-02
 4.37990000e-01 -1.80000000e-04 7.71900000e-02
 4.49240000e-01 4.00000000e-05 7.04900000e-02
 4.60040000e-01 6.00000000e-05 6.43900000e-02
 4.71500000e-01 3.20000000e-04 5.78300000e-02
 4.82440000e-01 2.00000000e-04 5.12500000e-02
 4.93600000e-01 -4.80000000e-04 4.50600000e-02
 5.04800000e-01 3.20000000e-04 3.88300000e-02
 5.15450000e-01 9.00000000e-05 3.20800000e-02
 5.26750000e-01 2.00000000e-05 2.55900000e-02
 5.37530000e-01 6.00000000e-05 1.92100000e-02
 5.48850000e-01 -4.50000000e-04 1.30000000e-02
 5.59930000e-01 4.00000000e-05 6.39000000e-03
 5.70980000e-01 -0.00000000e+00 2.00000000e-05
 -5.37000000e-01 -1.95490000e-01 3.00000000e-05
 -5.26300000e-01 -1.91710000e-01 6.52000000e-03
 -5.16260000e-01 -1.87650000e-01 1.31000000e-02
 -5.05780000e-01 -1.84030000e-01 1.91900000e-02
 -4.95370000e-01 -1.80350000e-01 2.57300000e-02
 -4.84920000e-01 -1.76160000e-01 3.22800000e-02
 -4.74580000e-01 -1.72580000e-01 3.86900000e-02
 -4.63600000e-01 -1.68810000e-01 4.50800000e-02
 -4.53320000e-01 -1.65050000e-01 5.14300000e-02
 -4.42730000e-01 -1.61350000e-01 5.75600000e-02
 -4.32390000e-01 -1.57480000e-01 6.44000000e-02
 -4.22150000e-01 -1.53840000e-01 7.08100000e-02
 -4.11670000e-01 -1.50030000e-01 7.69200000e-02
 -4.01230000e-01 -1.46080000e-01 8.35500000e-02
 -3.90590000e-01 -1.42160000e-01 8.97700000e-02
 -3.80060000e-01 -1.38160000e-01 9.63500000e-02
 -3.69890000e-01 -1.34410000e-01 1.02590000e-01
 -3.59090000e-01 -1.30600000e-01 1.09310000e-01
 -3.48650000e-01 -1.27060000e-01 1.15470000e-01
 -3.38440000e-01 -1.23220000e-01 1.22090000e-01
 -3.28230000e-01 -1.19170000e-01 1.28390000e-01
 -3.17320000e-01 -1.15650000e-01 1.34660000e-01
 -3.06890000e-01 -1.11780000e-01 1.41370000e-01
 -2.96230000e-01 -1.08050000e-01 1.47930000e-01
 -2.86510000e-01 -1.04150000e-01 1.54430000e-01
 -2.75710000e-01 -1.00340000e-01 1.60560000e-01
 -2.64880000e-01 -9.62500000e-02 1.66610000e-01
 -2.54420000e-01 -9.29900000e-02 1.73120000e-01
 -2.44480000e-01 -8.86300000e-02 1.79900000e-01
 -2.33890000e-01 -8.53000000e-02 1.86130000e-01
 -2.23280000e-01 -8.17000000e-02 1.92130000e-01
 -2.12440000e-01 -7.78500000e-02 1.99400000e-01
