 1.00000000e+00 2.75966129e-02 1.35039182e-01 4.08449694e+01
 2.00000000e+00 4.19183687e-04 1.30134528e-02 1.08192552e+00
 3.00000000e+00 2.09641046e-04 8.34669144e-03 5.09410908e-01
 4.00000000e+00 1.41039603e-05 6.45305325e-03 3.87772634e-01
 5.00000000e+00 1.78621822e-05 5.66058217e-03 3.00858662e-01
 6.00000000e+00 1.68819636e-05 5.61792424e-03 3.01577688e-01
 7.00000000e+00 1.67599997e-05 5.68427255e-03 3.62394188e-01
