   1.0000000000000000        1.0000000000000000        5.0000000000000003E-002
   1.0000000000000000        2.0000000000000000        5.0000000000000003E-002
   1.0000000000000000        3.0000000000000000        5.0000000000000003E-002
   1.0000000000000000        4.0000000000000000        5.0000000000000003E-002
   1.0000000000000000        5.0000000000000000        5.0000000000000003E-002
   1.0000000000000000        6.0000000000000000        5.0000000000000003E-002
   1.0000000000000000        7.0000000000000000        5.0000000000000003E-002
   1.0000000000000000        8.0000000000000000        5.0000000000000003E-002
   1.0000000000000000        9.0000000000000000        5.0000000000000003E-002
   1.0000000000000000        10.000000000000000        5.0000000000000003E-002
   1.0000000000000000        11.000000000000000        5.0000000000000003E-002
   1.0000000000000000        12.000000000000000        5.0000000000000003E-002
   1.0000000000000000        13.000000000000000        5.0000000000000003E-002
   1.0000000000000000        14.000000000000000        5.0000000000000003E-002
   1.0000000000000000        15.000000000000000        5.0000000000000003E-002
   1.0000000000000000        16.000000000000000        5.0000000000000003E-002
   1.0000000000000000        17.000000000000000        5.0000000000000003E-002
   1.0000000000000000        18.000000000000000        5.0000000000000003E-002
   1.0000000000000000        19.000000000000000        5.0000000000000003E-002
   1.0000000000000000        20.000000000000000        5.0000000000000003E-002
   1.0000000000000000        21.000000000000000        5.0000000000000003E-002
   1.0000000000000000        22.000000000000000        5.0000000000000003E-002
   1.0000000000000000        23.000000000000000        5.0000000000000003E-002
   1.0000000000000000        0.0000000000000000        5.0000000000000003E-002
  
   2.0000000000000000        1.0000000000000000        5.0000000000000003E-002
   2.0000000000000000        2.0000000000000000        5.0000000000000003E-002
   2.0000000000000000        3.0000000000000000        5.0000000000000003E-002
   2.0000000000000000        4.0000000000000000        5.0000000000000003E-002
   2.0000000000000000        5.0000000000000000        5.0000000000000003E-002
   2.0000000000000000        6.0000000000000000        5.0000000000000003E-002
   2.0000000000000000        7.0000000000000000        5.0000000000000003E-002
   2.0000000000000000        8.0000000000000000        5.0000000000000003E-002
   2.0000000000000000        9.0000000000000000        7.0000000000000007E-002
   2.0000000000000000        10.000000000000000        5.9999999999999998E-002
   2.0000000000000000        11.000000000000000       0.10000000000000001     
   2.0000000000000000        12.000000000000000        7.0000000000000007E-002
   2.0000000000000000        13.000000000000000        5.0000000000000003E-002
   2.0000000000000000        14.000000000000000       0.10000000000000001     
   2.0000000000000000        15.000000000000000       0.11000000000000000     
   2.0000000000000000        16.000000000000000       0.12000000000000000     
   2.0000000000000000        17.000000000000000       0.13000000000000000     
   2.0000000000000000        18.000000000000000       0.14999999999999999     
   2.0000000000000000        19.000000000000000       0.27000000000000002     
   2.0000000000000000        20.000000000000000       0.29999999999999999     
   2.0000000000000000        21.000000000000000       0.16000000000000000     
   2.0000000000000000        22.000000000000000        5.0000000000000003E-002
   2.0000000000000000        23.000000000000000        5.0000000000000003E-002
   2.0000000000000000        0.0000000000000000        5.0000000000000003E-002
  
   3.0000000000000000        1.0000000000000000        5.0000000000000003E-002
   3.0000000000000000        2.0000000000000000        5.0000000000000003E-002
   3.0000000000000000        3.0000000000000000        5.0000000000000003E-002
   3.0000000000000000        4.0000000000000000        5.0000000000000003E-002
   3.0000000000000000        5.0000000000000000        5.0000000000000003E-002
   3.0000000000000000        6.0000000000000000        5.0000000000000003E-002
   3.0000000000000000        7.0000000000000000        5.0000000000000003E-002
   3.0000000000000000        8.0000000000000000        5.0000000000000003E-002
   3.0000000000000000        9.0000000000000000        5.0000000000000003E-002
   3.0000000000000000        10.000000000000000        5.0000000000000003E-002
   3.0000000000000000        11.000000000000000        5.0000000000000003E-002
   3.0000000000000000        12.000000000000000        5.0000000000000003E-002
   3.0000000000000000        13.000000000000000        5.0000000000000003E-002
   3.0000000000000000        14.000000000000000        5.9999999999999998E-002
   3.0000000000000000        15.000000000000000        5.0000000000000003E-002
   3.0000000000000000        16.000000000000000        5.0000000000000003E-002
   3.0000000000000000        17.000000000000000        5.9999999999999998E-002
   3.0000000000000000        18.000000000000000        7.0000000000000007E-002
   3.0000000000000000        19.000000000000000       0.12000000000000000     
   3.0000000000000000        20.000000000000000        5.0000000000000003E-002
   3.0000000000000000        21.000000000000000        5.0000000000000003E-002
   3.0000000000000000        22.000000000000000        5.0000000000000003E-002
   3.0000000000000000        23.000000000000000        5.0000000000000003E-002
   3.0000000000000000        0.0000000000000000        5.0000000000000003E-002
  
   4.0000000000000000        1.0000000000000000        5.0000000000000003E-002
   4.0000000000000000        2.0000000000000000        5.0000000000000003E-002
   4.0000000000000000        3.0000000000000000        5.0000000000000003E-002
   4.0000000000000000        4.0000000000000000        5.0000000000000003E-002
   4.0000000000000000        5.0000000000000000        5.0000000000000003E-002
   4.0000000000000000        6.0000000000000000        5.0000000000000003E-002
